id,symbol,name,status,tradable,expiration_date,root_symbol,underlying_symbol,underlying_asset_id,type,style,strike_price,multiplier,size,open_interest,open_interest_date,close_price,close_price_date,ppind
033f0f2e-ea71-4d2c-a64f-3ac8d6b84f7c,RIVN250808C00012500,RIVN Aug 08 2025 12.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,12.5,100,100,471,2025-07-31,0.59,2025-08-01,True
7d5ea450-f398-4024-83ea-4779816683a2,RIVN250808C00013000,RIVN Aug 08 2025 13 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,13,100,100,1736,2025-07-31,0.4,2025-08-01,True
c4559c2a-136c-4578-89d3-20bd78c80ca1,RIVN250808C00013500,RIVN Aug 08 2025 13.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,13.5,100,100,2403,2025-07-31,0.27,2025-08-01,True
1331b76a-0d4f-4360-80f3-fd352bd0f2b7,RIVN250808C00014000,RIVN Aug 08 2025 14 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,14,100,100,4073,2025-07-31,0.19,2025-08-01,True
a76c8b00-3b74-4ccb-82b6-e7c0e94b7263,RIVN250808C00014500,RIVN Aug 08 2025 14.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,14.5,100,100,3985,2025-07-31,0.12,2025-08-01,True
e1951bb8-b602-47f5-9735-9868de2f568d,RIVN250808C00015000,RIVN Aug 08 2025 15 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,15,100,100,3923,2025-07-31,0.09,2025-08-01,True
efc3a3f0-1380-49be-ad53-ab9ac0f3ce78,RIVN250808C00015500,RIVN Aug 08 2025 15.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,15.5,100,100,2050,2025-07-31,0.07,2025-08-01,True
d2d76b81-5e6d-4e25-8cee-46fc7565e673,RIVN250808C00016000,RIVN Aug 08 2025 16 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,16,100,100,2808,2025-07-31,0.06,2025-08-01,True
09c486a6-9c3f-4a5e-8e98-17c1ea1ed649,RIVN250808C00016500,RIVN Aug 08 2025 16.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,16.5,100,100,1137,2025-07-31,0.03,2025-08-01,True
3bce3a38-066e-475b-86ab-e916757d7947,RIVN250808C00017000,RIVN Aug 08 2025 17 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,17,100,100,1970,2025-07-31,0.02,2025-08-01,True
bb2fe965-7c9d-44d1-8558-80fb6863bdac,RIVN250808C00017500,RIVN Aug 08 2025 17.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,17.5,100,100,325,2025-07-31,0.03,2025-08-01,True
e752ce28-df78-4d55-b741-b56f11082827,RIVN250808C00018000,RIVN Aug 08 2025 18 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,18,100,100,337,2025-07-31,0.04,2025-07-31,True
b19c24fd-5cc9-4837-af09-f34b91372705,RIVN250808C00018500,RIVN Aug 08 2025 18.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,18.5,100,100,76,2025-07-31,0.02,2025-08-01,True
950d7e8f-48fd-48c4-a324-004a3cb3b493,RIVN250808C00019000,RIVN Aug 08 2025 19 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,19,100,100,2617,2025-07-31,0.01,2025-08-01,True
103bd82a-951e-46f7-8949-a079138d2b95,RIVN250808C00019500,RIVN Aug 08 2025 19.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,19.5,100,100,6,2025-07-31,0.06,2025-07-28,True
2568842f-b8ea-4865-b7e1-0cea9be04eb5,RIVN250808C00020000,RIVN Aug 08 2025 20 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,20,100,100,1337,2025-07-31,0.01,2025-08-01,True
a2e7bf3d-6ecc-41dc-a3c3-3667a2b55469,RIVN250808C00020500,RIVN Aug 08 2025 20.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,20.5,100,100,17,2025-07-31,0.02,2025-07-29,True
6def815e-8cb4-40f2-94b0-67c7ebf77d67,RIVN250808C00021000,RIVN Aug 08 2025 21 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,21,100,100,31,2025-07-31,0.05,2025-07-28,True
73978fb7-d3a4-4f68-b16e-7ad81b52803c,RIVN250808C00021500,RIVN Aug 08 2025 21.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,21.5,100,100,,,,,True
2e547029-f844-495c-a22b-57defc33a3b5,RIVN250808C00022000,RIVN Aug 08 2025 22 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,22,100,100,,,,,True
79f78ad9-ff83-4823-adbc-e0990583be7f,RIVN250808C00022500,RIVN Aug 08 2025 22.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,22.5,100,100,,,,,True
4e75b6d7-02f6-4210-ba41-5d12c8ed7c71,RIVN250808C00023000,RIVN Aug 08 2025 23 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,23,100,100,,,,,True
e58a8e41-db66-4cc8-bd5c-e1214bb75233,RIVN250808C00023500,RIVN Aug 08 2025 23.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,23.5,100,100,,,,,True
4b167199-84f3-4351-b70f-97396f28e914,RIVN250808C00024000,RIVN Aug 08 2025 24 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,24,100,100,,,,,True
f79f628a-2b84-42cd-871a-615eba475e08,RIVN250808C00024500,RIVN Aug 08 2025 24.5 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,24.5,100,100,,,,,True
e2ffb12d-d8cc-4325-a1cb-bafe78a6cb71,RIVN250808C00025000,RIVN Aug 08 2025 25 Call,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,call,american,25,100,100,10,2025-07-31,0.01,2025-07-29,True
f4af6b58-14c3-449f-b53b-cf18e1617722,RIVN250808P00005000,RIVN Aug 08 2025 5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,5,100,100,35,2025-07-31,0.03,2025-07-29,True
71098acc-b42b-478b-90cf-4fada3de8058,RIVN250808P00006000,RIVN Aug 08 2025 6 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,6,100,100,,,,,True
2ed337ac-0c06-48fb-a331-fc620380cf80,RIVN250808P00006500,RIVN Aug 08 2025 6.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,6.5,100,100,,,,,True
82c25138-401c-4b57-9082-087b2b082f46,RIVN250808P00007000,RIVN Aug 08 2025 7 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,7,100,100,,,0.01,2025-08-01,True
174a916a-5f61-4b15-9223-3c5e2c280f77,RIVN250808P00007500,RIVN Aug 08 2025 7.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,7.5,100,100,2,2025-07-31,0.01,2025-08-01,True
da88f2e7-7793-446d-b4f0-f65aadb7e40e,RIVN250808P00008000,RIVN Aug 08 2025 8 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,8,100,100,4,2025-07-31,0.04,2025-08-01,True
c84ca6c6-d78a-449d-993e-96001af54bdc,RIVN250808P00008500,RIVN Aug 08 2025 8.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,8.5,100,100,9,2025-07-31,0.01,2025-07-28,True
3503eeab-043b-49ea-8171-f505cdc63e9b,RIVN250808P00009000,RIVN Aug 08 2025 9 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,9,100,100,506,2025-07-31,0.03,2025-07-31,True
1fb9ba2d-c71a-411c-90cc-02a5c24cf101,RIVN250808P00009500,RIVN Aug 08 2025 9.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,9.5,100,100,627,2025-07-31,0.02,2025-08-01,True
b84ce3db-3224-44b6-ac20-f6fd263a7951,RIVN250808P00010000,RIVN Aug 08 2025 10 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,10,100,100,1475,2025-07-31,0.05,2025-08-01,True
cf7a8303-56c0-4719-81b9-72b64663f128,RIVN250808P00010500,RIVN Aug 08 2025 10.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,10.5,100,100,494,2025-07-31,0.07,2025-08-01,True
24fe9875-54f2-40f5-bc6d-19fa91b51e20,RIVN250808P00011000,RIVN Aug 08 2025 11 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,11,100,100,1374,2025-07-31,0.15,2025-08-01,True
108655a5-54f9-4645-8d09-dd840c4692e3,RIVN250808P00011500,RIVN Aug 08 2025 11.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,11.5,100,100,1358,2025-07-31,0.27,2025-08-01,True
1c00064b-5439-467d-ae9e-9f051ba75932,RIVN250808P00012000,RIVN Aug 08 2025 12 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,12,100,100,3041,2025-07-31,0.45,2025-08-01,True
5e9aed3e-c26e-4205-af02-8b6df7c964a5,RIVN250808P00012500,RIVN Aug 08 2025 12.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,12.5,100,100,3182,2025-07-31,0.69,2025-08-01,True
72f97fdd-a70c-4151-bb8e-b15292660145,RIVN250808P00013000,RIVN Aug 08 2025 13 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,13,100,100,3843,2025-07-31,1,2025-08-01,True
51c27f23-4be1-4c44-87f1-bd83d037de04,RIVN250808P00013500,RIVN Aug 08 2025 13.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,13.5,100,100,2412,2025-07-31,1.35,2025-08-01,True
50927c1e-7529-473b-b7bb-48a0f7ed15c3,RIVN250808P00014000,RIVN Aug 08 2025 14 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,14,100,100,1519,2025-07-31,1.8,2025-08-01,True
879b6030-71c0-46a7-8d17-b3addc79f580,RIVN250808P00014500,RIVN Aug 08 2025 14.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,14.5,100,100,830,2025-07-31,1.84,2025-07-31,True
93ab3273-4b48-4dcb-b473-c3bb13690f66,RIVN250808P00015000,RIVN Aug 08 2025 15 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,15,100,100,206,2025-07-31,2.72,2025-08-01,True
5ff7af69-603c-4208-b411-afdee650d211,RIVN250808P00015500,RIVN Aug 08 2025 15.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,15.5,100,100,81,2025-07-31,3.02,2025-08-01,True
2df7ffeb-ca26-4afb-9970-08ebbd8ab931,RIVN250808P00016000,RIVN Aug 08 2025 16 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,16,100,100,46,2025-07-31,3.15,2025-07-31,True
d9baaf1d-8eac-4589-8435-cb8cb1130033,RIVN250808P00016500,RIVN Aug 08 2025 16.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,16.5,100,100,49,2025-07-31,3.45,2025-07-30,True
2e6341a2-6df7-441b-bc21-bd2a5094fd01,RIVN250808P00017000,RIVN Aug 08 2025 17 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,17,100,100,11,2025-07-31,4.7,2025-08-01,True
ddecf021-6a90-47dd-b842-13ce3218d463,RIVN250808P00017500,RIVN Aug 08 2025 17.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,17.5,100,100,31,2025-07-31,4.05,2025-07-29,True
caaf621f-b35d-425a-94de-6a1498dd9bbc,RIVN250808P00018000,RIVN Aug 08 2025 18 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,18,100,100,2,2025-07-31,6,2025-08-01,True
2cb30b54-8da3-41e7-bbd9-1ef37923099b,RIVN250808P00018500,RIVN Aug 08 2025 18.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,18.5,100,100,,,,,True
fa9b7fcd-384a-4cfc-8497-7454f4ec8999,RIVN250808P00019000,RIVN Aug 08 2025 19 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,19,100,100,,,,,True
c2e638d5-c117-4a83-8b7a-9657883de692,RIVN250808P00019500,RIVN Aug 08 2025 19.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,19.5,100,100,,,,,True
1540b9b1-c215-44bc-ab50-f59be40cf672,RIVN250808P00020000,RIVN Aug 08 2025 20 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,20,100,100,28,2025-07-31,6.2,2025-07-21,True
4525a56b-8aef-4e92-9600-3c5333863a43,RIVN250808P00020500,RIVN Aug 08 2025 20.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,20.5,100,100,,,,,True
fe39542e-a861-41ed-a79c-67e03262fec1,RIVN250808P00021000,RIVN Aug 08 2025 21 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,21,100,100,,,,,True
4b5075e4-7f90-461e-afec-2255aed2f192,RIVN250808P00021500,RIVN Aug 08 2025 21.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,21.5,100,100,,,,,True
b7ed7607-7122-40e8-8369-f3bd9278f754,RIVN250808P00022000,RIVN Aug 08 2025 22 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,22,100,100,3,2025-07-31,8.9,2025-07-31,True
f8632ad1-ca64-420d-af85-9c352a8e1ede,RIVN250808P00022500,RIVN Aug 08 2025 22.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,22.5,100,100,1,2025-07-31,9.4,2025-07-31,True
bf41af74-41de-4a0e-a10a-81fd6bff250e,RIVN250808P00023000,RIVN Aug 08 2025 23 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,23,100,100,,,,,True
56b05ccc-6291-4a97-83f2-38f48bedf4b6,RIVN250808P00023500,RIVN Aug 08 2025 23.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,23.5,100,100,,,,,True
8c1f33a0-ce6e-4e66-8807-ace3e0b0336a,RIVN250808P00024000,RIVN Aug 08 2025 24 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,24,100,100,,,10.1,2025-07-28,True
63836f41-514c-4f6e-a2b1-8163c57645fb,RIVN250808P00024500,RIVN Aug 08 2025 24.5 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,24.5,100,100,,,,,True
5e5b2579-de8d-4f7e-b1e8-62e3e5680700,RIVN250808P00025000,RIVN Aug 08 2025 25 Put,active,True,2025-08-08,RIVN,RIVN,f1aaf4b2-9bc5-43ea-b56d-4341a680b775,put,american,25,100,100,1,2025-07-31,11.85,2025-07-09,True
